AIRPORT_SEQ_ID,AIRPORT,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,AIRPORT_STATE_NAME,
1105703,CLT,"Charlotte, NC",United States,North Carolina,
1105801,CLU,"Columbus, IN",United States,Indiana,
1105802,CLU,"Columbus, IN",United States,Indiana,
1105901,CLY,"Calvi, France",France,,
1105902,CLY,"Calvi, France",France,,
1105903,CLY,"Calvi, France",France,,
1105904,CLY,"Calvi, France",France,,
1105905,CLY,"Calvi, France",France,,
1106001,CMA,"Cunnamulla, Australia",Australia,,
1106002,CMA,"Cunnamulla, Australia",Australia,,
1106101,CMB,"Colombo, Sri Lanka",Sri Lanka,,
1106102,CMB,"Colombo, Sri Lanka",Sri Lanka,,
1106103,CMB,"Colombo, Sri Lanka",Sri Lanka,,
1106201,CMD,"Cootamundra, Australia",Australia,,
1106202,CMD,"Cootamundra, Australia",Australia,,
1106301,CME,"Ciudad del Carmen, Mexico",Mexico,,
1106302,CME,"Ciudad del Carmen, Mexico",Mexico,,
1106303,CME,"Ciudad del Carmen, Mexico",Mexico,,
1106304,CME,"Ciudad del Carmen, Mexico",Mexico,,
1106305,CME,"Ciudad del Carmen, Mexico",Mexico,,
1106401,CMF,"Chambery, France",France,,
1106402,CMF,"Chambery, France",France,,
1106403,CMF,"Chambery, France",France,,
1106404,CMF,"Chambery, France",France,,
1106405,CMF,"Chambery, France",France,,
1106406,CMF,"Chambery, France",France,,
1106407,CMF,"Chambery, France",France,,
1106501,CMG,"Corumba, Brazil",Brazil,,
1106502,CMG,"Corumba, Brazil",Brazil,,
1106503,CMG,"Corumba, Brazil",Brazil,,
1106504,CMG,"Corumba, Brazil",Brazil,,
1106505,CMG,"Corumba, Brazil",Brazil,,
1106506,CMG,"Corumba, Brazil",Brazil,,
1106601,CMH,"Columbus, OH",United States,Ohio,
1106602,CMH,"Columbus, OH",United States,Ohio,
1106603,CMH,"Columbus, OH",United States,Ohio,
1106604,CMH,"Columbus, OH",United States,Ohio,
1106605,CMH,"Columbus, OH",United States,Ohio,
1106606,CMH,"Columbus, OH",United States,Ohio,
1106701,CMI,"Champaign/Urbana, IL",United States,Illinois,
1106702,CMI,"Champaign/Urbana, IL",United States,Illinois,
1106801,CMJ,"Chi Mei, Taiwan",Taiwan,,
1106901,CMM,"Carmelita, Guatemala",Guatemala,,
1107001,CMN,"Casablanca, Morocco",Morocco,,
1107002,CMN,"Casablanca, Morocco",Morocco,,
1107101,CMR,"Colmar, France",France,,
1107102,CMR,"Colmar, France",France,,
1107103,CMR,"Colmar, France",France,,
1107104,CMR,"Colmar, France",France,,
1107105,CMR,"Colmar, France",France,,
1107106,CMR,"Colmar, France",France,,
1107107,CMR,"Colmar, France",France,,
1107201,CMT,"Cameta, Brazil",Brazil,,
1107202,CMT,"Cameta, Brazil",Brazil,,
1107203,CMT,"Cameta, Brazil",Brazil,,
1107204,CMT,"Cameta, Brazil",Brazil,,
1107205,CMT,"Cameta, Brazil",Brazil,,
1107301,CMU,"Kundiawa, Papua New Guinea",Papua New Guinea,,
1107302,CMU,"Kundiawa, Papua New Guinea",Papua New Guinea,,
1107303,CMU,"Kundiawa, Papua New Guinea",Papua New Guinea,,
1107304,CMU,"Kundiawa, Papua New Guinea",Papua New Guinea,,
1107305,CMU,"Kundiawa, Papua New Guinea",Papua New Guinea,,
1107306,CMU,"Kundiawa, Papua New Guinea",Papua New Guinea,,
1107401,CMV,"Coromandel, New Zealand",New Zealand,,
1107402,CMV,"Coromandel, New Zealand",New Zealand,,
1107501,CMW,"Camaguey, Cuba",Cuba,,
1107502,CMW,"Camaguey, Cuba",Cuba,,
1107503,CMW,"Camaguey, Cuba",Cuba,,
1107504,CMW,"Camaguey, Cuba",Cuba,,
1107505,CMW,"Camaguey, Cuba",Cuba,,
1107601,CMX,"Hancock/Houghton, MI",United States,Michigan,
1107602,CMX,"Hancock/Houghton, MI",United States,Michigan,
1107701,CNA,"Cananea, Mexico",Mexico,,
1107702,CNA,"Cananea, Mexico",Mexico,,
1107801,CNB,"Coonamble, Australia",Australia,,
1107802,CNB,"Coonamble, Australia",Australia,,
1107901,CNC,"Coconut Island, Australia",Australia,,
1108001,CND,"Constanta, Romania",Romania,,
1108101,CNE,"Canon City, CO",United States,Colorado,
1108102,CNE,"Canon City, CO",United States,Colorado,
1108103,CNE,"Canon City, CO",United States,Colorado,
1108104,CNE,"Canon City, CO",United States,Colorado,
1108105,CNE,"Canon City, CO",United States,Colorado,
1108106,CNE,"Canon City, CO",United States,Colorado,
1108107,CNE,"Canon City, CO",United States,Colorado,
1108108,CNE,"Canon City, CO",United States,Colorado,
1108201,CNF,"Belo Horizonte, Brazil",Brazil,,
1108301,CNK,"Concordia, KS",United States,Kansas,
1108302,CNK,"Concordia, KS",United States,Kansas,
1108401,CNL,"Sindal, Denmark",Denmark,,
1108501,CNM,"Carlsbad, NM",United States,New Mexico,
1108502,CNM,"Carlsbad, NM",United States,New Mexico,
1108601,CNO,"Chino, CA",United States,California,
1108602,CNO,"Chino, CA",United States,California,
1108701,CNQ,"Corrientes, Argentina",Argentina,,
1108702,CNQ,"Corrientes, Argentina",Argentina,,
1108703,CNQ,"Corrientes, Argentina",Argentina,,
1108704,CNQ,"Corrientes, Argentina",Argentina,,
1108705,CNQ,"Corrientes, Argentina",Argentina,,
1108801,CNR,"Chanaral, Chile",Chile,,
1108802,CNR,"Chanaral, Chile",Chile,,
1108901,CNS,"Cairns, Australia",Australia,,
1108902,CNS,"Cairns, Australia",Australia,,
1108903,CNS,"Cairns, Australia",Australia,,
1109001,CNW,"Waco, TX",United States,Texas,
1109002,CNW,"Waco, TX",United States,Texas,
1109003,CNW,"Waco, TX",United States,Texas,
1109004,CNW,"Waco, TX",United States,Texas,
1109101,CNX,"Chiang Mai, Thailand",Thailand,,
1109102,CNX,"Chiang Mai, Thailand",Thailand,,
1109201,CNY,"Moab, UT",United States,Utah,
1109202,CNY,"Moab, UT",United States,Utah,
1109203,CNY,"Moab, UT",United States,Utah,
1109204,CNY,"Moab, UT",United States,Utah,
1109301,CO3,"Marina, CA",United States,California,
1109302,CO3,"Marina, CA",United States,California,
1109401,CO4,"Melgar, Colombia",Colombia,,
1109402,CO4,"Melgar, Colombia",Colombia,,
1109501,COA,"Columbia, CA",United States,California,
1109601,COC,"Concordia, Argentina",Argentina,,
1109602,COC,"Concordia, Argentina",Argentina,,
1109701,COD,"Cody, WY",United States,Wyoming,
1109702,COD,"Cody, WY",United States,Wyoming,
1109801,COE,"Coeur d'Alene, ID",United States,Idaho,
1109802,COE,"Coeur d'Alene, ID",United States,Idaho,
1109901,COF,"Cocoa Beach, FL",United States,Florida,
1109902,COF,"Cocoa Beach, FL",United States,Florida,
1109903,COF,"Cocoa Beach, FL",United States,Florida,
1109904,COF,"Cocoa Beach, FL",United States,Florida,
1110001,COG,"Condoto, Colombia",Colombia,,
1110101,COH,"Cooch Behar, India",India,,
1110102,COH,"Cooch Behar, India",India,,
1110201,COJ,"Coonabarabran, Australia",Australia,,
1110202,COJ,"Coonabarabran, Australia",Australia,,
1110301,COK,"Kochi, India",India,,
1110302,COK,"Kochi, India",India,,
1110401,COL,"Coll Island, United Kingdom",United Kingdom,,
1110402,COL,"Coll Island, United Kingdom",United Kingdom,,
1110501,COM,"Coleman, TX",United States,Texas,
1110601,CON,"Concord, NH",United States,New Hampshire,
1110602,CON,"Concord, NH",United States,New Hampshire,
1110701,COO,"Cotonou, Benin",Benin,,
1110702,COO,"Cotonou, Benin",Benin,,
1110801,COR,"Cordoba, Argentina",Argentina,,
1110802,COR,"Cordoba, Argentina",Argentina,,
1110901,COS,"Colorado Springs, CO",United States,Colorado,
1110902,COS,"Colorado Springs, CO",United States,Colorado,
1111001,COT,"Cotulla, TX",United States,Texas,
1111002,COT,"Cotulla, TX",United States,Texas,
1111003,COT,"Cotulla, TX",United States,Texas,
1111004,COT,"Cotulla, TX",United States,Texas,
1111005,COT,"Cotulla, TX",United States,Texas,
1111006,COT,"Cotulla, TX",United States,Texas,
1111007,COT,"Cotulla, TX",United States,Texas,
1111008,COT,"Cotulla, TX",United States,Texas,
1111101,COU,"Columbia, MO",United States,Missouri,
1111102,COU,"Columbia, MO",United States,Missouri,
1111103,COU,"Columbia, MO",United States,Missouri,
1111104,COU,"Columbia, MO",United States,Missouri,
1111105,COU,"Columbia, MO",United States,Missouri,
1111201,COY,"Coolawanyah, Australia",Australia,,
1111301,CPA,"Cape Palmas, Liberia",Liberia,,
1111302,CPA,"Cape Palmas, Liberia",Liberia,,
1111401,CPB,"Capurgana, Colombia",Colombia,,
1111402,CPB,"Capurgana, Colombia",Colombia,,
1111501,CPC,"Chapelco, Argentina",Argentina,,
1111502,CPC,"Chapelco, Argentina",Argentina,,
1111601,CPD,"Coober Pedy, Australia",Australia,,
1111602,CPD,"Coober Pedy, Australia",Australia,,
1111701,CPE,"Campeche, Mexico",Mexico,,
1111702,CPE,"Campeche, Mexico",Mexico,,
1111801,CPH,"Copenhagen, Denmark",Denmark,,
1111802,CPH,"Copenhagen, Denmark",Denmark,,
1111901,CPN,"Cape Rodney, Papua New Guinea",Papua New Guinea,,
1112001,CPO,"Copiapo, Chile",Chile,,
1112101,CPQ,"Campinas, Brazil",Brazil,,
1112201,CPR,"Casper, WY",United States,Wyoming,
1112202,CPR,"Casper, WY",United States,Wyoming,
1112203,CPR,"Casper, WY",United States,Wyoming,
1112204,CPR,"Casper, WY",United States,Wyoming,
1112205,CPR,"Casper, WY",United States,Wyoming,
1112301,CPS,"St. Louis, MO",United States,Missouri,
1112401,CPT,"Cape Town, South Africa",South Africa,,
1112402,CPT,"Cape Town, South Africa",South Africa,,
1112403,CPT,"Cape Town, South Africa",South Africa,,
1112404,CPT,"Cape Town, South Africa",South Africa,,
1112405,CPT,"Cape Town, South Africa",South Africa,,
1112406,CPT,"Cape Town, South Africa",South Africa,,
1112501,CPV,"Campina Grande, Brazil",Brazil,,
1112502,CPV,"Campina Grande, Brazil",Brazil,,
1112601,CPX,"Culebra, Puerto Rico",Puerto Rico,,
1112602,CPX,"Culebra, PR",United States,Puerto Rico,
1112603,CPX,"Culebra, PR",United States,Puerto Rico,
1112604,CPX,"Culebra, PR",United States,Puerto Rico,
1112605,CPX,"Culebra, PR",United States,Puerto Rico,
1112701,CQF,"Calais, France",France,,
1112702,CQF,"Calais, France",France,,
1112703,CQF,"Calais, France",France,,
1112801,CQL,"Carbondale, CO",United States,Colorado,
1112802,CQL,"Carbondale, CO",United States,Colorado,
1113001,CQW,"Cheraw, SC",United States,South Carolina,
1113002,HCW,"Cheraw, SC",United States,South Carolina,
1113003,HCW,"Cheraw, SC",United States,South Carolina,
1113101,CRA,"Craiova, Romania",Romania,,
1113102,CRA,"Craiova, Romania",Romania,,
1113201,CRB,"Collarenebri, Australia",Australia,,
1113202,CRB,"Collarenebri, Australia",Australia,,
1113301,CRC,"Cartago, Colombia",Colombia,,
1113401,CRD,"Comodoro Rivadavia, Argentina",Argentina,,
1113402,CRD,"Comodoro Rivadavia, Argentina",Argentina,,
1113501,CRE,"Myrtle Beach, SC",United States,South Carolina,
1113502,CRE,"Myrtle Beach, SC",United States,South Carolina,
1113601,CRG,"Jacksonville, FL",United States,Florida,
1113602,CRG,"Jacksonville, FL",United States,Florida,
1113603,CRG,"Jacksonville, FL",United States,Florida,
1113604,CRG,"Jacksonville, FL",United States,Florida,
1113701,CRI,"Crooked Island, The Bahamas",The Bahamas,,
1113702,CRI,"Crooked Island, The Bahamas",The Bahamas,,
1113703,CRI,"Crooked Island, The Bahamas",The Bahamas,,
1113704,CRI,"Crooked Island, The Bahamas",The Bahamas,,
1113705,CRI,"Crooked Island, The Bahamas",The Bahamas,,
1113706,CRI,"Crooked Island, The Bahamas",The Bahamas,,
1113707,CRI,"Crooked Island, The Bahamas",The Bahamas,,
1113801,CRK,"Luzon Island, Philippines",Philippines,,
1113802,CRK,"Luzon Island, Philippines",Philippines,,
1113803,CRK,"Luzon Island, Philippines",Philippines,,
1113901,CRL,"Charleroi, Belgium",Belgium,,
1113902,CRL,"Charleroi, Belgium",Belgium,,
1114001,CRP,"Corpus Christi, TX",United States,Texas,
1114002,CRP,"Corpus Christi, TX",United States,Texas,
1114003,CRP,"Corpus Christi, TX",United States,Texas,
1114004,CRP,"Corpus Christi, TX",United States,Texas,
1114005,CRP,"Corpus Christi, TX",United States,Texas,
1114006,CRP,"Corpus Christi, TX",United States,Texas,
1114007,CRP,"Corpus Christi, TX",United States,Texas,
1114008,CRP,"Corpus Christi, TX",United States,Texas,
1114101,CRQ,"Caravelas, Brazil",Brazil,,
1114102,CRQ,"Caravelas, Brazil",Brazil,,
1114201,CRR,"Ceres, Argentina",Argentina,,
1114202,CRR,"Ceres, Argentina",Argentina,,
1114301,CRS,"Corsicana, TX",United States,Texas,
1114302,CRS,"Corsicana, TX",United States,Texas,
1114401,CRU,"Carriacou, Carriacou",Carriacou,,
1114402,CRU,"Carriacou, Grenada",Grenada,,
1114403,CRU,"Carriacou, Grenada",Grenada,,
1114404,CRU,"Carriacou, Grenada",Grenada,,
1114501,CTW,"Crotone, Italy",Italy,,
1114502,CRV,"Crotone, Italy",Italy,,
1114503,CRV,"Crotone, Italy",Italy,,
1114601,CRW,"Charleston/Dunbar, WV",United States,West Virginia,
1114602,CRW,"Charleston/Dunbar, WV",United States,West Virginia,
1114603,CRW,"Charleston/Dunbar, WV",United States,West Virginia,
1114604,CRW,"Charleston/Dunbar, WV",United States,West Virginia,
1114605,CRW,"Charleston/Dunbar, WV",United States,West Virginia,
1114606,CRW,"Charleston/Dunbar, WV",United States,West Virginia,
1114607,CRW,"Charleston/Dunbar, WV",United States,West Virginia,
1114701,CRX,"Corinth, MS",United States,Mississippi,
1114801,CSD,"Cresswell Downs, Australia",Australia,,
1114901,CSE,"Crested Butte, CO",United States,Colorado,
1114902,CSE,"Crested Butte, CO",United States,Colorado,
1114903,CSE,"Crested Butte, CO",United States,Colorado,
1115001,CSG,"Columbus, GA",United States,Georgia,
1115002,CSG,"Columbus, GA",United States,Georgia,
1115003,CSG,"Columbus, GA",United States,Georgia,
1115004,CSG,"Columbus, GA",United States,Georgia,
1115005,CSG,"Columbus, GA",United States,Georgia,
1115101,CSI,"Casino, Australia",Australia,,
1115102,CSI,"Casino, Australia",Australia,,
1115201,CSM,"Clinton, OK",United States,Oklahoma,
1115202,CSM,"Clinton, OK",United States,Oklahoma,
1115203,CSM,"Clinton, OK",United States,Oklahoma,
1115301,CSN,"Carson City, NV",United States,Nevada,
1115302,CSN,"Carson City, NV",United States,Nevada,
1115401,CSP,"Cape Spencer, AK",United States,Alaska,
1115402,CSP,"Cape Spencer, AK",United States,Alaska,
1115501,CSR,"Casuarito, Colombia",Colombia,,
1115601,CSS,"Cassilandia, Brazil",Brazil,,
1115602,CSS,"Cassilandia, Brazil",Brazil,,
1115603,CSS,"Cassilandia, Brazil",Brazil,,
1115701,CST,"Castaway, Fiji",Fiji,,
1115801,CSU,"Cape Sabine, AK",United States,Alaska,
1115901,CSV,"Crossville, TN",United States,Tennessee,
1115902,CSV,"Crossville, TN",United States,Tennessee,
1116001,CSX,"Changsha, China",China,,
1116101,CTA,"Catania, Italy",Italy,,
1116201,CTB,"Cut Bank, MT",United States,Montana,
1116202,CTB,"Cut Bank, MT",United States,Montana,
1116203,CTB,"Cut Bank, MT",United States,Montana,
1116204,CTB,"Cut Bank, MT",United States,Montana,
1116301,CTC,"Catamarca, Argentina",Argentina,,
1116401,CTG,"Cartagena, Colombia",Colombia,,
1116402,CTG,"Cartagena, Colombia",Colombia,,
1116403,CTG,"Cartagena, Colombia",Colombia,,
1116404,CTG,"Cartagena, Colombia",Colombia,,
1116405,CTG,"Cartagena, Colombia",Colombia,,
1116406,CTG,"Cartagena, Colombia",Colombia,,
1116501,CTH,"Coatesville, PA",United States,Pennsylvania,
1116502,CTH,"Coatesville, PA",United States,Pennsylvania,
1116601,CTL,"Charleville, Australia",Australia,,
1116602,CTL,"Charleville, Australia",Australia,,
1116701,CTM,"Chetumal, Mexico",Mexico,,
1116702,CTM,"Chetumal, Mexico",Mexico,,
1116801,CTN,"Cooktown, Australia",Australia,,
1116802,CTN,"Cooktown, Australia",Australia,,
1116901,CTO,"Calverton, NY",United States,New York,
1117001,CTS,"Sapporo, Japan",Japan,,
1117101,CTT,"Le Castellet, France",France,,
1117102,CTT,"Le Castellet, France",France,,
1117201,CTU,"Chengdu, China",China,,
1117202,CTU,"Chengdu, China",China,,
1117301,CTW,"Cottonwood, AZ",United States,Arizona,
1117302,CTW,"Cottonwood, AZ",United States,Arizona,
1117303,CTW,"Cottonwood, AZ",United States,Arizona,
1117304,CTW,"Cottonwood, AZ",United States,Arizona,
1117305,CTW,"Cottonwood, AZ",United States,Arizona,
1117401,CTX,"Cortland, NY",United States,New York,
1117402,CTX,"Cortland, NY",United States,New York,
1117403,CTX,"Cortland, NY",United States,New York,
1117404,CTX,"Cortland, NY",United States,New York,
1117501,CTY,"Cross City, FL",United States,Florida,
1117502,CTY,"Cross City, FL",United States,Florida,
1117601,CUB,"Columbia, SC",United States,South Carolina,
1117602,CUB,"Columbia, SC",United States,South Carolina,
1117701,CUC,"Cucuta, Colombia",Colombia,,
1117702,CUC,"Cucuta, Colombia",Colombia,,
1117801,CUE,"Cuenca, Ecuador",Ecuador,,
1117901,CUF,"Cuneo, Italy",Italy,,
1117902,CUF,"Cuneo, Italy",Italy,,
1117903,CUF,"Cuneo, Italy",Italy,,
1118001,CUL,"Culiacan, Mexico",Mexico,,
1118002,CUL,"Culiacan, Mexico",Mexico,,
1118003,CUL,"Culiacan, Mexico",Mexico,,
1118004,CUL,"Culiacan, Mexico",Mexico,,
1118005,CUL,"Culiacan, Mexico",Mexico,,
1118101,CUM,"Cumana, Venezuela",Venezuela,,
1118301,CUP,"Carupano, Venezuela",Venezuela,,
1118302,CUP,"Carupano, Venezuela",Venezuela,,
1118401,CUQ,"Coen, Australia",Australia,,
1118402,CUQ,"Coen, Australia",Australia,,
1118501,CUR,"Willemstad, Netherlands Antilles",Netherlands Antilles,,
1118502,CUR,"Willemstad, Netherlands Antilles",Netherlands Antilles,,
1118503,CUR,"Willemstad, Curacao",Curacao,,
1118504,CUR,"Willemstad, Curacao",Curacao,,
1118601,CUT,"Cutral-Co, Argentina",Argentina,,
1118602,CUT,"Cutral-Co, Argentina",Argentina,,
1118701,CUU,"Chihuahua, Mexico",Mexico,,
1118801,CUW,"Cube Cove, AK",United States,Alaska,
1118901,CUY,"Cue, Australia",Australia,,
1118902,CUY,"Cue, Australia",Australia,,
1119001,CUZ,"Cusco, Peru",Peru,,
1119002,CUZ,"Cusco, Peru",Peru,,
1119101,CVA,"Pittsburgh, PA",United States,Pennsylvania,
1119201,CVF,"Courchevel, France",France,,
1119202,CVF,"Courchevel, France",France,,
1119203,CVF,"Courchevel, France",France,,
1119301,CVG,"Cincinnati, OH",United States,Kentucky,
1119302,CVG,"Cincinnati, OH",United States,Kentucky,
1119401,CVJ,"Cuernavaca, Mexico",Mexico,,
1119402,CVJ,"Cuernavaca, Mexico",Mexico,,
1119403,CVJ,"Cuernavaca, Mexico",Mexico,,
1119501,CVL,"Cape Vogel, Papua New Guinea",Papua New Guinea,,
1119502,CVL,"Cape Vogel, Papua New Guinea",Papua New Guinea,,
1119503,CVL,"Cape Vogel, Papua New Guinea",Papua New Guinea,,
1119601,CVM,"Ciudad Victoria, Mexico",Mexico,,
1119602,CVM,"Ciudad Victoria, Mexico",Mexico,,
1119701,CVN,"Clovis, NM",United States,New Mexico,
1119702,CVN,"Clovis, NM",United States,New Mexico,
1119703,CVN,"Clovis, NM",United States,New Mexico,
1119704,CVN,"Clovis, NM",United States,New Mexico,
1119705,CVN,"Clovis, NM",United States,New Mexico,
1119706,CVN,"Clovis, NM",United States,New Mexico,
1119801,CVO,"Corvallis, OR",United States,Oregon,
1119802,CVO,"Corvallis, OR",United States,Oregon,
1119803,CVO,"Corvallis, OR",United States,Oregon,
1119804,CVO,"Corvallis, OR",United States,Oregon,
1119901,CVQ,"Carnarvon, Australia",Australia,,
1119902,CVQ,"Carnarvon, Australia",Australia,,
1120001,CVS,"Clovis, NM",United States,New Mexico,
1120002,CVS,"Clovis, NM",United States,New Mexico,
1120003,CVS,"Clovis, NM",United States,New Mexico,
1120004,CVS,"Clovis, NM",United States,New Mexico,
1120005,CVS,"Clovis, NM",United States,New Mexico,
1120101,CVT,"Coventry, United Kingdom",United Kingdom,,
1120102,CVT,"Coventry, United Kingdom",United Kingdom,,
1120103,CVT,"Coventry, United Kingdom",United Kingdom,,
1120104,CVT,"Coventry, United Kingdom",United Kingdom,,
1120105,CVT,"Coventry, United Kingdom",United Kingdom,,
1120201,CVX,"Charlevoix, MI",United States,Michigan,
1120202,CVX,"Charlevoix, MI",United States,Michigan,
1120301,CWA,"Mosinee, WI",United States,Wisconsin,
1120302,CWA,"Mosinee, WI",United States,Wisconsin,
1120401,CWB,"Curitiba, Brazil",Brazil,,
1120402,CWB,"Curitiba, Brazil",Brazil,,
1120403,CWB,"Curitiba, Brazil",Brazil,,
1120404,CWB,"Curitiba, Brazil",Brazil,,
1120405,CWB,"Curitiba, Brazil",Brazil,,
1120406,CWB,"Curitiba, Brazil",Brazil,,
1120701,CWI,"Clinton, IA",United States,Iowa,
1120702,CWI,"Clinton, IA",United States,Iowa,
1120801,CWL,"Cardiff, United Kingdom",United Kingdom,,
1120802,CWL,"Cardiff, United Kingdom",United Kingdom,,
1120803,CWL,"Cardiff, United Kingdom",United Kingdom,,
1120804,CWL,"Cardiff, United Kingdom",United Kingdom,,
1120901,CWS,"Center Island, WA",United States,Washington,
1121001,CWT,"Cowra, Australia",Australia,,
1121002,CWT,"Cowra, Australia",Australia,,
1121101,CXA,"Caicara, Venezuela",Venezuela,,
1121201,CXB,"Cox's Bazar, Bangladesh",Bangladesh,,
1121202,CXB,"Cox's Bazar, Bangladesh",Bangladesh,,
1121203,CXB,"Cox's Bazar, Bangladesh",Bangladesh,,
1121204,CXB,"Cox's Bazar, Bangladesh",Bangladesh,,
1121205,CXB,"Cox's Bazar, Bangladesh",Bangladesh,,
1121206,CXB,"Cox's Bazar, Bangladesh",Bangladesh,,
